,GENRE_Action,GENRE_Animation,GENRE_Comedy,GENRE_Crime,GENRE_Drama,GENRE_Others
3243,0,0,0,0,1,0
3244,0,0,0,0,0,1
3245,0,0,0,1,1,0
3246,0,0,0,1,0,0
3247,0,0,1,0,0,0
3249,0,0,1,0,0,0
3250,0,0,0,0,1,0
3253,0,0,1,0,1,0
3256,1,1,0,0,0,0
3257,0,1,1,0,0,0
3258,0,0,0,0,0,1
3259,0,0,1,0,1,0
3260,0,0,0,1,1,0
3261,0,0,0,0,1,0
3262,0,0,0,0,1,0
3263,0,0,0,1,1,0
3264,0,0,1,0,1,0
3265,0,0,0,0,0,1
3266,1,1,0,0,0,0
3267,0,0,0,1,1,0
3268,0,0,0,0,0,1
3269,1,0,0,0,0,0
3270,0,0,0,0,0,1
3271,0,0,0,0,0,1
3272,0,0,0,0,0,1
3273,0,0,0,0,1,0
3275,0,0,0,0,0,1
3277,0,0,0,0,0,1
3280,0,0,1,0,0,0
3281,0,0,0,1,1,0
3282,0,1,1,0,0,0
3283,0,0,0,0,1,0
3284,0,0,0,0,0,1
3285,0,0,0,0,0,1
3286,0,0,0,0,0,1
3289,0,0,0,0,0,1
3290,0,0,1,0,0,0
3291,0,0,0,0,1,0
3292,0,0,1,0,1,0
3293,0,0,0,0,0,1
3294,0,1,0,0,0,0
3295,0,1,0,0,0,0
3296,0,0,0,0,1,0
3298,0,0,0,1,1,0
3299,1,0,0,1,1,0
3300,0,0,0,0,0,1
3301,0,0,0,0,0,1
3302,0,0,1,0,1,0
3303,0,1,0,0,0,0
3304,1,0,0,1,0,0
3305,0,0,0,0,0,1
3306,0,0,0,0,1,0
3308,0,0,1,0,0,0
3309,0,0,0,1,0,0
3310,1,0,0,1,1,0
3311,0,0,0,0,0,1
3312,1,0,0,0,0,0
3313,0,0,1,0,1,0
3317,1,0,1,1,0,0
3318,0,1,1,0,0,0
3319,1,0,0,0,0,0
3320,0,0,0,0,0,1
3322,0,0,1,0,1,0
3323,1,0,0,0,0,0
3324,0,0,0,0,0,1
3325,0,0,0,0,0,1
3327,0,0,0,0,0,1
3329,0,0,0,0,0,1
3331,0,0,0,0,1,0
3332,0,0,0,0,0,1
3333,0,0,0,0,0,1
3335,0,0,0,0,0,1
3337,0,0,1,0,1,0
3339,0,0,0,0,1,0
3340,0,0,0,0,0,1
3342,0,1,0,0,0,0
3343,0,0,1,0,1,0
3345,0,0,0,0,1,0
3346,0,0,1,0,0,0
3347,0,0,0,1,0,0
3348,0,1,0,0,0,0
3349,0,0,0,0,0,1
3350,0,0,0,0,0,1
3351,1,1,0,0,0,0
3352,0,0,1,0,0,0
3354,0,0,0,0,0,1
3355,0,0,0,0,1,0
3357,0,0,1,0,1,0
3360,0,0,0,0,0,1
3361,0,0,1,0,0,0
3364,1,0,0,0,0,0
3365,0,0,1,0,0,0
3366,0,0,0,0,1,0
3367,0,0,0,0,0,1
3368,1,0,0,1,0,0
3369,0,0,0,0,1,0
3370,0,0,0,0,1,0
3371,0,0,0,0,0,1
3372,0,1,1,0,0,0
3373,0,0,0,1,1,0
3376,0,0,0,0,1,0
3377,1,1,0,0,0,0
3378,0,0,0,0,1,0
3379,1,0,0,0,0,0
3380,0,0,0,0,1,0
3381,0,0,1,0,0,0
3382,0,0,0,0,0,1
3383,0,0,0,0,1,0
3384,0,0,0,0,0,1
3385,0,0,1,0,0,0
3387,0,0,0,1,1,0
3389,0,0,0,0,0,1
3390,1,0,0,0,1,0
3391,0,0,0,0,0,1
3392,0,0,0,0,1,0
3393,0,0,0,0,1,0
3394,0,1,1,0,1,0
3395,1,0,0,0,0,0
3396,0,0,0,0,1,0
3397,1,1,1,0,0,0
3399,0,0,1,0,1,0
3400,1,1,0,0,0,0
3401,0,0,0,0,1,0
3402,1,1,0,0,0,0
3403,0,0,1,0,1,0
3404,0,0,1,0,0,0
3405,0,0,1,0,0,0
3406,0,0,0,0,1,0
3407,0,0,0,0,1,0
3408,1,0,0,1,0,0
3409,0,0,1,0,0,0
3410,0,1,0,0,1,0
3411,0,0,0,0,1,0
3412,0,1,0,0,0,0
3413,0,0,1,0,1,0
3414,0,0,0,0,0,1
3415,0,0,0,0,1,0
3416,0,0,0,0,0,1
3417,1,0,1,0,0,0
3418,0,0,0,0,1,0
3419,0,0,0,0,0,1
3420,0,1,0,0,0,0
3422,0,0,0,0,1,0
3423,0,0,0,1,1,0
3424,0,0,0,0,0,1
3425,0,0,1,0,0,0
3427,1,0,0,0,0,0
3428,0,0,0,0,0,1
3429,1,0,0,1,1,0
3430,0,0,0,0,1,0
3431,0,0,0,0,0,1
3432,0,0,1,0,1,0
3434,0,0,0,0,1,0
3436,0,0,0,0,0,1
3438,1,1,0,0,0,0
3439,0,0,1,0,1,0
3441,0,0,0,0,0,1
3442,0,1,1,0,0,0
3443,0,0,1,0,0,0
3445,0,0,0,1,1,0
3446,0,0,0,0,1,0
3447,0,1,0,0,0,0
3448,0,0,0,0,1,0
3449,1,1,0,0,0,0
3450,0,0,0,1,0,0
3453,0,0,1,0,1,0
3454,0,0,0,0,1,0
3457,0,0,0,0,0,1
3458,0,0,0,1,1,0
3459,0,0,0,0,0,1
3460,0,0,0,0,0,1
3461,0,0,1,0,0,0
3463,0,0,0,0,1,0
3464,0,0,0,0,0,1
3465,0,1,1,0,0,0
3467,0,0,0,1,1,0
3468,0,0,0,0,0,1
3469,0,0,0,0,0,1
3470,0,0,0,0,1,0
3472,0,0,0,0,0,1
3473,0,0,0,0,0,1
3474,0,0,0,0,1,0
3475,1,0,0,1,0,0
3476,0,0,0,0,1,0
3479,0,0,1,0,1,0
3480,0,0,1,0,0,0
3482,0,1,0,0,0,0
3483,0,0,1,0,0,0
3484,0,0,1,0,0,0
3485,0,0,0,1,0,0
3486,0,0,1,0,1,0
3487,0,0,0,0,0,1
3488,0,0,0,0,0,1
3489,1,0,0,1,0,0
3490,0,0,0,0,0,1
3491,0,0,0,0,1,0
3492,0,0,0,0,1,0
3493,0,0,0,0,0,1
3495,0,0,0,0,0,1
3496,0,0,0,0,1,0
3498,0,0,0,0,0,1
3499,0,0,0,0,0,1
3500,0,0,0,0,0,1
3501,0,1,0,0,0,0
3504,0,0,0,0,0,1
3506,0,0,0,0,0,1
3508,1,1,0,0,0,0
3510,0,0,1,0,0,0
3511,0,0,1,0,0,0
3512,0,0,0,0,1,0
3513,0,0,0,0,0,1
3515,0,0,1,0,1,0
3517,0,0,0,0,1,0
3518,0,0,0,0,1,0
3519,1,1,0,0,0,0
3521,0,0,0,0,1,0
3523,0,1,1,0,0,0
3524,0,0,1,1,1,0
3525,0,0,0,0,1,0
3526,0,0,1,0,0,0
3528,1,0,1,0,0,0
3529,0,0,0,0,0,1
3530,0,0,0,0,1,0
3531,0,0,0,0,1,0
3532,1,0,0,0,1,0
3533,1,1,0,0,0,0
3534,0,0,1,0,0,0
3535,0,1,1,0,0,0
3536,0,0,0,0,1,0
3537,0,0,0,0,1,0
3538,1,0,1,1,0,0
3540,0,0,0,0,0,1
3541,0,0,0,0,1,0
3542,0,0,1,0,1,0
3543,0,0,0,0,0,1
3544,0,0,0,0,1,0
3545,0,0,0,1,0,0
3546,0,0,0,0,1,0
3547,1,1,0,0,1,0
3548,0,0,0,0,1,0
3550,0,0,0,0,0,1
3551,0,0,0,0,1,0
3553,0,0,1,0,0,0
3554,1,0,0,1,1,0
3555,0,0,0,0,0,1
3556,1,1,0,0,0,0
3557,0,0,0,1,1,0
3559,0,0,0,0,0,1
3562,0,0,1,0,0,0
3563,0,0,1,0,0,0
3564,1,1,1,0,0,0
3566,0,0,1,0,0,0
3567,1,1,0,0,0,0
3568,0,0,1,0,0,0
3569,0,0,0,0,0,1
3570,0,0,1,0,1,0
3571,0,0,0,0,0,1
3572,0,0,0,0,0,1
3573,0,0,0,1,0,0
3574,0,0,0,1,1,0
3578,0,0,0,0,1,0
3579,1,1,0,0,0,0
3580,0,1,0,0,0,0
3581,0,0,0,0,1,0
3582,0,0,0,0,1,0
3583,0,0,1,0,0,0
3584,0,0,1,0,0,0
3585,0,0,0,1,0,0
3586,0,0,1,0,1,0
3587,0,0,0,0,1,0
3588,0,1,0,0,1,0
3589,1,1,0,0,0,0
3590,0,0,0,0,0,1
3591,0,0,1,0,0,0
3592,0,0,1,1,1,0
3593,1,0,0,1,0,0
3594,1,1,0,0,0,0
3598,0,1,1,0,1,0
3599,0,1,1,0,1,0
3600,1,1,1,0,0,0
3601,0,0,1,0,1,0
3602,0,0,0,0,0,1
3604,0,0,0,0,1,0
3606,0,0,1,0,0,0
3607,0,0,1,0,0,0
3608,0,0,0,0,0,1
3609,0,0,1,0,0,0
3612,0,0,1,0,0,0
3613,0,1,0,0,1,0
3614,1,0,0,1,0,0
3615,0,0,1,0,0,0
3618,0,0,0,0,0,1
3619,0,0,1,0,1,0
3620,0,0,0,0,1,0
3622,0,0,1,0,0,0
3623,1,0,0,1,1,0
3624,0,0,0,0,0,1
3625,0,0,0,0,1,0
3626,0,0,1,0,1,0
3627,0,0,0,1,1,0
3629,0,0,0,0,0,1
3631,0,0,1,0,0,0
3632,0,0,0,1,0,0
3633,0,0,0,0,1,0
3634,0,0,0,1,1,0
3635,0,0,0,0,0,1
3636,0,0,0,1,1,0
3637,0,0,0,1,1,0
3638,0,0,1,0,1,0
3640,0,0,1,1,1,0
3641,0,0,1,0,0,0
3642,0,0,0,0,1,0
3643,0,0,0,0,0,1
3644,0,0,0,1,0,0
3645,0,0,0,0,1,0
3646,1,1,0,0,0,0
3648,0,0,0,1,1,0
3649,0,0,0,0,0,1
3650,0,0,0,0,0,1
3651,0,0,1,0,1,0
3652,1,1,0,0,0,0
3657,0,0,1,0,1,0
3658,0,0,0,0,0,1
3659,0,0,0,0,0,1
3660,0,1,1,0,1,0
3661,0,0,0,0,1,0
3662,0,0,0,0,0,1
3663,0,0,1,0,0,0
3664,0,0,1,0,1,0
3666,0,1,1,0,0,0
3667,0,0,1,0,1,0
3668,0,1,1,0,0,0
3669,0,0,0,0,0,1
3670,0,0,1,0,0,0
3671,0,0,0,0,1,0
3672,1,0,1,0,1,0
3673,0,0,0,0,1,0
3674,0,0,0,0,1,0
3675,0,0,0,1,0,0
3677,0,0,1,0,0,0
3678,1,0,0,1,1,0
3679,0,0,1,0,0,0
3680,0,0,0,0,1,0
3681,0,1,1,0,0,0
3682,0,0,0,0,0,1
3683,0,0,1,0,0,0
3685,0,0,0,0,1,0
3687,0,0,1,0,0,0
3688,0,0,0,0,0,1
3690,0,0,1,0,0,0
3692,0,0,1,0,0,0
3694,0,0,1,0,1,0
3697,0,0,1,0,0,0
3698,0,0,0,0,1,0
3699,0,0,0,1,1,0
3700,0,0,1,0,1,0
3701,0,0,0,0,0,1
3702,0,0,1,0,0,0
3703,0,0,0,0,0,1
3704,0,0,1,0,0,0
3705,0,0,0,0,0,1
3706,0,0,0,0,0,1
3708,0,0,0,0,1,0
3709,0,0,1,0,0,0
3710,1,1,0,0,0,0
3713,0,0,0,0,0,1
3715,0,0,0,0,1,0
3716,0,0,0,0,0,1
3718,0,0,0,0,0,1
3719,1,1,0,0,0,0
3721,0,0,1,0,1,0
3722,0,0,1,0,1,0
3723,0,0,1,0,0,0
3724,0,0,0,0,1,0
3725,1,0,0,0,1,0
3726,0,0,1,0,0,0
3727,0,0,1,0,0,0
3728,0,0,0,0,0,1
3730,0,0,1,0,1,0
3731,0,0,1,0,0,0
3732,0,0,0,0,1,0
3733,0,0,0,0,0,1
3734,0,0,0,0,0,1
3735,0,0,1,0,0,0
3736,0,0,0,0,0,1
3737,0,0,0,1,0,0
3738,0,1,0,0,0,0
3740,0,0,1,0,1,0
3741,0,0,0,0,0,1
3742,0,0,0,0,0,1
3743,0,0,1,0,1,0
3744,0,0,0,0,1,0
3745,0,0,0,0,0,1
3746,1,1,0,0,0,0
3747,0,0,0,0,1,0
3748,0,0,1,1,0,0
3750,0,0,0,0,0,1
3752,0,0,1,0,0,0
3753,0,0,0,0,1,0
3754,0,0,1,0,0,0
3755,0,0,0,0,0,1
3756,0,0,0,0,0,1
3757,0,0,1,0,0,0
3758,0,0,1,0,0,0
3759,0,0,0,0,1,0
3760,0,0,0,0,0,1
3762,0,0,0,0,0,1
3763,0,0,0,0,0,1
3765,0,0,1,0,0,0
3767,0,0,1,0,0,0
3769,0,0,1,0,0,0
3770,0,1,1,0,0,0
3772,0,0,0,0,1,0
3773,1,0,0,1,0,0
3776,0,0,0,0,1,0
3777,0,0,0,0,0,1
3779,0,0,0,0,0,1
3780,0,0,0,0,0,1
3781,0,0,1,0,0,0
3782,0,0,0,0,0,1
3783,0,0,0,0,0,1
3784,1,0,0,0,1,0
3785,0,0,1,0,0,0
3786,0,0,0,1,1,0
3787,0,0,0,0,1,0
3788,0,0,0,0,0,1
3789,0,0,1,0,0,0
3790,0,0,0,0,1,0
3791,1,0,1,1,0,0
3793,0,0,0,0,1,0
3794,0,0,1,0,0,0
3795,0,0,0,1,0,0
3796,0,0,0,0,1,0
3797,0,0,1,0,0,0
3798,0,0,0,0,1,0
3801,0,0,1,0,0,0
3802,0,0,0,0,0,1
3803,0,0,0,0,1,0
3805,0,0,1,0,1,0
3806,0,0,0,0,1,0
3807,0,1,0,0,0,0
3811,0,1,0,0,0,0
3812,0,0,0,0,0,1
3813,0,0,0,0,0,1
3814,1,1,0,0,0,0
3815,0,0,0,0,1,0
3816,0,0,0,0,0,1
3817,0,0,0,0,0,1
3818,0,0,0,0,0,1
3820,0,0,1,0,0,0
3821,0,0,0,0,0,1
3822,0,0,0,1,1,0
3823,0,0,0,0,0,1
3824,0,1,1,0,0,0
3826,0,0,0,0,0,1
3827,0,1,1,0,0,0
3828,0,0,1,0,0,0
3829,0,1,0,0,1,0
3830,0,0,0,0,0,1
3831,0,0,0,1,0,0
3832,0,0,0,0,0,1
3833,0,0,0,1,0,0
3834,0,0,1,0,0,0
3835,0,0,0,0,1,0
3836,0,0,1,0,1,0
3838,0,0,0,0,0,1
3840,0,0,0,0,0,1
3841,0,0,1,0,0,0
3842,0,0,0,0,0,1
3843,0,0,1,0,1,0
3844,1,1,0,0,0,0
3845,0,0,0,0,0,1
3847,0,0,0,0,1,0
3848,1,1,0,0,0,0
3849,1,0,1,0,0,0
3850,0,0,1,0,1,0
3851,0,0,0,0,1,0
3852,0,0,1,0,1,0
3853,0,0,0,1,0,0
3854,0,0,0,0,1,0
3855,0,0,0,1,1,0
3856,0,0,0,1,0,0
3857,0,0,1,0,1,0
3859,0,0,0,0,1,0
3861,0,0,0,0,1,0
3862,0,0,0,0,0,1
3863,0,0,0,0,0,1
3864,0,0,0,0,0,1
3866,0,0,0,0,1,0
3867,0,0,0,0,1,0
3868,0,0,1,0,1,0
3869,0,0,0,0,0,1
3870,0,1,1,0,0,0
3873,0,0,0,1,1,0
3874,0,0,0,0,0,1
3875,0,0,0,1,1,0
3877,0,1,1,0,0,0
3878,0,0,0,0,0,1
3879,0,0,0,0,1,0
3881,0,0,0,0,0,1
3883,0,0,0,0,0,1
3884,1,1,1,0,0,0
3885,0,0,0,0,0,1
3887,0,0,0,0,1,0
3888,1,0,0,0,1,0
3889,0,0,1,0,0,0
3890,1,0,0,1,0,0
3891,0,0,1,0,1,0
3893,1,1,0,1,0,0
3894,0,0,1,0,0,0
3895,0,1,1,0,0,0
3896,0,0,1,0,0,0
3897,0,0,0,0,1,0
3898,0,0,0,0,0,1
3899,1,0,0,0,0,0
3900,0,0,0,0,0,1
3901,0,0,0,0,0,1
3902,0,0,0,1,1,0
3907,0,0,1,0,0,0
3913,0,0,0,0,0,1
3914,0,0,1,0,0,0
3915,0,0,0,0,0,1
3917,0,0,1,0,0,0
3918,1,1,0,0,0,0
3921,0,1,1,0,0,0
3922,0,0,0,0,0,1
3923,1,1,0,0,0,0
3924,0,0,0,0,1,0
3925,0,0,1,0,0,0
3926,0,0,0,0,1,0
3927,1,1,0,0,0,0
3928,0,0,0,0,1,0
3929,0,0,0,0,1,0
3930,0,0,1,0,0,0
3931,0,0,0,0,0,1
3932,0,0,1,0,0,0
3933,0,0,1,0,1,0
3936,1,0,0,0,1,0
3937,1,0,0,0,1,0
3938,0,0,1,0,0,0
3940,0,0,0,1,1,0
3941,0,0,0,0,0,1
3943,0,0,0,0,0,1
3947,1,0,1,1,0,0
3948,0,0,1,0,0,0
3949,0,0,1,0,0,0
3950,0,0,1,0,0,0
3952,0,0,0,0,1,0
3953,0,0,0,0,0,1
3954,1,0,0,1,1,0
3955,0,0,1,0,0,0
3957,0,0,0,1,0,0
3958,0,0,0,0,0,1
3959,0,0,0,0,1,0
3960,0,0,1,0,0,0
3961,0,0,0,0,0,1
3962,0,0,0,0,0,1
3963,0,0,0,0,0,1
3964,0,0,1,0,0,0
3965,0,0,1,0,0,0
3966,0,0,0,0,0,1
3967,0,0,0,0,1,0
3968,1,1,0,0,0,0
3971,0,0,1,0,1,0
3975,0,0,0,0,0,1
3976,0,0,1,0,0,0
3977,0,1,0,0,0,0
3978,0,0,1,0,0,0
3979,0,0,0,0,1,0
3980,0,1,1,0,1,0
3981,0,0,0,0,0,1
3982,0,0,0,1,0,0
3983,0,1,0,0,0,0
3985,0,0,1,0,0,0
3986,0,0,0,0,0,1
3987,0,0,0,0,1,0
3988,0,0,0,0,0,1
3990,0,0,1,0,0,0
3991,0,0,1,0,0,0
3992,0,0,1,0,1,0
3993,0,0,0,0,1,0
3995,0,0,1,0,0,0
3996,0,0,0,0,1,0
3997,0,0,0,0,1,0
3998,0,0,1,0,0,0
3999,0,0,0,0,0,1
4000,1,1,0,0,0,0
4001,0,0,1,0,1,0
4002,0,0,0,0,0,1
4003,0,0,0,0,0,1
4004,0,0,1,0,0,0
4005,0,0,1,0,1,0
4006,0,0,1,0,0,0
4007,0,0,1,0,0,0
4008,0,0,1,0,0,0
4009,0,0,0,0,0,1
4010,0,0,1,0,1,0
4012,0,0,0,0,1,0
4014,0,0,1,0,0,0
4015,1,0,1,1,0,0
4016,0,0,1,0,0,0
4017,0,0,1,0,1,0
4018,1,0,0,0,0,0
4020,0,0,0,0,1,0
4022,0,0,0,0,0,1
4023,0,0,0,0,0,1
4024,0,0,0,0,0,1
4025,0,0,0,0,1,0
4026,0,0,0,0,0,1
4027,0,0,1,0,1,0
4028,0,0,0,0,0,1
4029,0,1,0,0,0,0
4030,0,0,0,0,0,1
4031,0,0,0,0,1,0
4032,0,0,0,0,1,0
4033,0,0,1,0,0,0
4034,0,0,0,0,0,1
4037,0,0,0,0,0,1
4041,0,0,1,0,1,0
4043,0,0,1,0,0,0
4044,0,0,1,0,1,0
4045,0,0,0,0,1,0
4046,0,0,0,0,0,1
4048,0,0,0,0,0,1
4049,0,0,0,0,0,1
4051,0,0,1,0,0,0
4052,0,0,0,0,0,1
4053,0,0,0,0,1,0
4054,0,0,0,0,1,0
4056,0,0,1,0,0,0
4057,0,0,0,0,0,1
4059,0,0,0,0,0,1
4062,0,0,1,0,0,0
4063,0,0,1,0,0,0
4064,0,0,0,0,1,0
4065,0,0,0,0,1,0
4066,0,0,0,0,0,1
4067,0,0,1,0,0,0
4068,0,0,0,0,1,0
4069,0,0,1,0,0,0
4071,1,0,0,0,0,0
4073,0,0,1,0,0,0
4074,1,0,0,1,1,0
4075,0,0,1,0,0,0
4077,0,1,1,0,0,0
4078,0,0,0,0,1,0
4081,0,0,0,0,0,1
4082,0,0,0,0,1,0
4085,0,0,0,0,0,1
4087,0,0,1,0,0,0
4088,0,0,0,0,0,1
4089,0,0,1,1,0,0
4091,0,1,0,0,0,0
4092,0,0,1,0,1,0
4093,0,0,1,0,0,0
4094,0,0,1,0,0,0
4095,0,0,1,0,0,0
4096,0,0,0,0,0,1
4097,0,0,0,0,0,1
4098,0,0,0,0,1,0
4099,0,0,0,0,0,1
4100,0,0,1,0,0,0
4101,0,0,0,0,0,1
4103,0,0,1,0,0,0
4104,0,0,1,0,0,0
4106,1,0,1,0,0,0
4108,0,0,1,0,1,0
4110,0,0,1,0,0,0
4112,0,0,1,0,1,0
4113,0,0,0,0,0,1
4114,0,1,1,0,0,0
4116,0,0,0,1,1,0
4117,0,0,0,1,0,0
4118,0,0,1,0,0,0
4119,0,0,0,0,0,1
4121,0,0,0,0,0,1
4122,1,0,0,1,0,0
4123,0,0,0,0,1,0
4124,0,0,1,0,0,0
4125,0,0,1,0,0,0
4127,0,0,1,0,0,0
4128,0,0,0,0,1,0
4129,0,1,1,0,0,0
4130,0,0,1,0,0,0
4131,0,0,0,0,0,1
4132,0,0,0,0,1,0
4133,0,0,1,0,0,0
4135,0,0,0,0,0,1
4136,0,1,0,0,0,0
4137,0,1,1,0,0,0
4138,0,0,0,0,0,1
4140,0,0,0,0,0,1
4141,0,0,1,0,1,0
4142,0,0,0,1,1,0
4143,0,0,1,0,0,0
4144,0,0,0,0,0,1
4146,0,0,0,0,0,1
4147,0,0,1,0,0,0
4149,0,0,0,0,1,0
4150,0,0,1,0,0,0
4151,0,0,0,0,1,0
4154,0,0,0,1,1,0
4155,0,0,1,0,0,0
4156,0,0,0,0,1,0
4157,0,0,0,0,1,0
4158,0,0,0,0,0,1
4159,0,0,0,0,0,1
4160,0,0,1,0,1,0
4161,0,0,0,0,0,1
4162,0,0,1,0,0,0
4163,0,0,0,0,0,1
4164,0,0,0,0,0,1
4165,0,0,0,0,1,0
4167,0,0,0,0,1,0
4177,0,0,1,0,0,0
4178,0,0,0,0,1,0
4179,0,0,0,0,0,1
4180,0,0,0,0,0,1
4181,0,0,0,0,0,1
4182,0,0,1,0,0,0
4183,1,0,1,0,0,0
4184,0,0,1,0,1,0
4186,0,0,1,0,1,0
4189,0,0,1,0,1,0
4191,0,0,0,0,1,0
4192,0,0,0,0,0,1
4193,0,0,1,0,0,0
4194,0,1,0,0,0,0
4196,0,0,0,0,0,1
4197,0,0,0,0,0,1
4198,0,0,0,0,1,0
4200,1,0,0,0,0,0
4203,0,0,1,0,1,0
4204,0,0,1,1,1,0
4205,1,1,0,0,0,0
4206,0,0,0,1,1,0
4207,0,0,0,0,1,0
4208,0,0,0,0,0,1
4210,0,0,0,0,1,0
4211,0,0,0,0,0,1
4212,0,0,1,0,1,0
4213,0,0,0,0,0,1
4214,0,0,1,0,0,0
4215,0,0,1,0,0,0
4216,1,0,0,1,1,0
4217,0,0,0,0,0,1
4218,0,0,0,0,0,1
4219,0,1,0,0,0,0
4220,0,0,0,0,0,1
4222,0,0,1,1,1,0
4224,0,0,1,0,0,0
4226,0,1,0,0,0,0
4227,0,1,1,0,0,0
4228,0,0,0,0,0,1
4229,0,0,0,0,0,1
4230,0,0,0,0,0,1
4231,0,0,0,0,1,0
4232,0,0,0,1,1,0
4233,0,0,0,1,1,0
4234,1,0,0,1,0,0
4236,1,1,0,0,0,0
4238,0,0,0,0,1,0
4239,0,0,0,0,0,1
4240,0,0,1,0,1,0
4241,0,0,0,0,0,1
4242,0,0,0,0,1,0
4244,0,0,0,0,0,1
4245,0,1,0,0,0,0
4246,1,0,0,0,1,0
4247,1,0,0,0,1,0
4248,0,0,0,0,0,1
4249,0,0,1,0,0,0
4251,0,0,0,0,0,1
4252,0,0,1,0,0,0
4253,0,0,0,0,0,1
4254,1,0,0,1,0,0
4255,0,1,1,0,0,0
4256,0,1,0,0,1,0
4258,0,0,0,0,0,1
4259,0,0,0,0,0,1
4260,0,0,0,0,0,1
4261,0,0,0,0,1,0
4262,0,1,0,0,0,0
4263,0,1,0,0,0,0
4264,0,0,1,0,0,0
4266,0,0,1,0,1,0
4267,0,0,1,0,0,0
4268,0,0,1,1,1,0
4269,0,0,0,0,0,1
4271,0,1,1,0,0,0
4272,0,0,1,0,1,0
4273,0,1,0,0,0,0
4274,0,0,1,0,0,0
4275,0,0,1,0,0,0
4276,0,0,1,0,1,0
4278,0,0,1,0,1,0
4280,0,0,0,0,0,1
4282,0,0,0,0,1,0
4283,0,0,0,0,0,1
4284,0,0,1,0,0,0
4285,0,0,1,0,0,0
4286,0,0,0,1,1,0
4289,0,0,0,0,0,1
4290,0,1,0,0,0,0
4291,0,0,1,0,0,0
4293,0,0,0,0,1,0
4295,0,0,1,0,0,0
4297,0,0,1,0,1,0
4299,0,0,0,0,0,1
4301,0,0,1,0,0,0
4302,0,0,0,0,1,0
4303,0,0,0,0,1,0
4304,0,0,0,0,0,1
4305,1,0,0,1,0,0
4306,0,0,0,1,0,0
4308,1,1,1,0,0,0
4309,0,0,0,0,1,0
4310,1,1,0,0,0,0
4313,1,0,0,1,0,0
4314,1,1,0,0,0,0
4316,0,0,1,0,0,0
4317,0,0,1,0,1,0
4320,1,1,0,0,0,0
4321,0,0,0,0,0,1
4322,0,0,1,0,0,0
4323,0,0,0,0,1,0
4324,0,0,0,0,0,1
4325,0,0,0,0,0,1
4326,0,0,0,0,0,1
4327,0,0,0,0,0,1
4328,1,0,0,0,1,0
4330,0,0,0,0,0,1
4331,0,0,1,0,1,0
4332,1,0,0,0,0,0
4333,0,0,0,0,0,1
4334,0,0,1,0,1,0
4336,0,0,0,0,1,0
4338,0,0,1,0,0,0
4339,0,0,1,0,0,0
4340,0,0,1,0,0,0
4342,0,0,1,0,0,0
4343,0,0,0,0,1,0
4345,0,0,0,0,1,0
4346,0,0,1,0,0,0
4349,0,0,0,1,1,0
4350,0,0,0,0,0,1
4351,0,0,0,0,1,0
4352,0,0,0,0,0,1
4353,0,0,0,0,0,1
4354,0,0,0,0,1,0
4356,0,0,0,0,1,0
4357,0,0,0,0,0,1
4359,0,0,1,0,0,0
4361,0,0,1,0,0,0
4364,0,0,0,0,0,1
4365,0,0,0,1,1,0
4367,0,0,0,0,0,1
4369,0,0,1,0,0,0
4370,0,0,1,0,1,0
4372,0,0,0,0,1,0
4373,0,0,0,0,0,1
4374,0,0,1,0,0,0
4375,1,0,0,0,0,0
4376,1,0,0,1,0,0
4378,0,0,0,0,0,1
4379,0,0,0,0,0,1
4380,0,0,0,0,1,0
4382,0,0,0,0,0,1
4385,0,0,0,0,1,0
4386,0,0,0,0,0,1
4387,1,0,0,0,1,0
4388,1,0,0,1,1,0
4389,0,0,0,0,1,0
4390,0,0,1,0,0,0
4391,1,1,0,0,0,0
4393,0,0,1,0,1,0
4394,0,0,0,0,1,0
4395,1,0,0,0,0,0
4396,0,1,0,0,0,0
4399,0,1,0,0,1,0
4400,0,0,0,0,1,0
4401,0,0,0,0,0,1
4402,0,0,0,0,1,0
4404,0,0,0,0,0,1
4405,0,0,0,0,0,1
4409,1,0,0,0,1,0
4410,0,0,0,0,0,1
4414,0,0,1,0,1,0
4415,1,0,0,1,0,0
4416,0,0,1,0,0,0
4417,1,1,0,0,0,0
4418,1,0,0,0,0,0
4420,0,0,0,0,0,1
4421,0,0,0,0,0,1
4422,0,0,0,0,0,1
4423,0,0,1,0,0,0
4424,0,0,0,0,0,1
4425,0,0,0,0,1,0
4427,0,0,1,0,1,0
4428,0,0,1,0,0,0
4429,0,0,0,0,0,1
4431,0,0,1,0,0,0
4432,0,0,0,0,1,0
4433,0,0,0,0,0,1
4434,0,0,0,0,0,1
4435,0,0,1,0,1,0
4437,0,0,1,0,0,0
4439,0,0,0,0,0,1
4441,0,0,1,0,0,0
4442,0,0,1,0,0,0
4443,0,0,1,0,0,0
4444,0,0,1,0,0,0
4445,1,0,1,0,1,0
4446,0,0,0,0,0,1
4449,0,0,1,0,0,0
4450,0,0,0,0,1,0
4451,0,0,0,0,0,1
4452,0,0,0,0,1,0
4455,1,0,1,0,1,0
4456,0,0,1,0,1,0
4457,0,1,0,0,0,0
4458,0,0,0,0,0,1
4460,0,0,0,1,1,0
4461,0,0,1,0,0,0
4463,0,0,0,0,1,0
4466,0,0,0,0,1,0
4467,0,0,0,0,1,0
4468,0,0,0,0,0,1
4470,0,0,1,0,0,0
